driver_id,avg_wait_time
006cf3e8e26e30b67c189d4ebb1f4c73fd81bb71d1af09701ed103f33a13ece1,36.007471264367815
007d039e08960cff5f493dd393bb147a7de292865f86d351d96c1982dc950a2d,57.07058823529412
007f138011a487760ae9967349f69c1421735fcbcc92aa6494fe753ac260dcc2,42.80555555555555
007fd589d03467436a6ad4ab906fccf20b1e3bdcae8e91e337c549dcd5428585,38.76064814814815
009989f006f2ca5f158bd60727905e346fcab591db48a1b7250fbfc39a19cebc,47.43333333333334
009a68ae548e10f0f3f77c11470fa7f3ee0d9c28bbdecb7aac7f92dd9233c99f,46.993859649122804
009f956206185fedc7562b7bcccdd5e4c61997e7e219483b93b6209e6a4d50ca,76.7925925925926
00a1ba0866e31e9f4c89df28a792219db7f8c31f339bcddbf25c9408024bd05f,45.720370370370375
00a5760e8ddbc9f18fedaff47d17e55247449bf2d75704a932de29a234a7b49e,39.4962962962963
00aebdbc7c92d36b264338a72f3ac9bbdf2a6c88c378d38942d513b17f6b6f8c,73.7287037037037
00b52d606e243afce246b492730fcd1fbbc662258affe3117fb68cfcdca35aef,102.40555555555555
00b90ae3fa5fe0bc05efd8e60072ed7b5d14cc0a3c8c534514578716133b63c8,41.50648148148148
00b9ae7be3b98bca7372025fae0f76a7c768a011eb85891d0a80e3319ad98f80,54.88416666666667
00bc08a2c4384764437c5839390e3faeeebc81cbdae4bb5c53fb0b2f1867dba9,103.61666666666666
00c11aa6bf983ef0c12717c389da857fa6e958d1b8743b2ef297678cbf9410c9,53.16730769230769
00c17f5e0128446f71866de037be533f8fe27615b0b2c476b01335136d3c0537,37.43842592592593
00c33c8e1a719e6bdbdc3d4bc3372c632bebee9596449340c66e3ed30e35a2d4,66.68412698412698
00c5ad3dfa8ade87f74d8e1643533372ded4234c9398990a243d7256ea5a7c2c,46.90172413793104
00caa357ceb84c51bfbcc49f8a88bdb88f86d722109f97be923c2e8bbdcd26c1,62.631666666666675
00d94277bec660bbd35d91363f8226baf00f4491ef41c7223f6fe4d35cf53ea0,66.48555555555555
00dd0ba8aff037764a000a153f64099f138d2faeaa344b0db7aaf46f855e1b11,37.88603603603603
00e8b81117689881b05c5cd77dc71d930cdb0b6245ee80f6ac4412ca1a966e6b,64.87166666666667
00eab98a7c8b45ce8f93601532a19d92af215c271c54bc7f59d352653c290047,73.8280701754386
00ebe1756004700d230428ab27481732163cfb08c251ffece02a0cfe45dcfcde,91.54777777777778
00fe28179e158cc52251a3f55b607fa4290655b555ec038520504176d63fc955,42.2328125
010a58c8bf2efd8f3a140f28a2ba1e5e536008470c0713f0b27fd5eaf28b013c,56.22266666666666
012659651a624ab0087d27dcd736f7482cd520ac78fae48e6d5d4306a360af90,74.52631578947368
0126f1f104011690e3e6268c05ebdcf49542b4cdbbfb49ef42ab39374bd422ec,36.91742424242424
012cbf830fe80e2d0c2a60c9a878878421e611773fd20b27672a4ff767cdbe24,61.69166666666667
012cf491c10f7c4adb17dd513af185fe6ad3792826a6507101633c90e060ccc8,48.237500000000004
012ee5cd862c500feffff6e29970e2e04f3338848ad83160ac694de07f4ebdd5,83.25294117647059
0130da4adc5c7ecda2eabf1664a51c3e4cae8752dcf706a845b0dd5ff8b11f7a,35.49404761904762
0140b93689970b2ed4861ec5836b20b8478492ca84255cf66c045e36b5fcd3e3,46.9320987654321
01430033e60d49a20e43152d52cde629a3aa4a54f52458dbf0f8f33dec68bec5,49.463793103448275
014748dd2f0c61d86b2b6192eb6a5f07234dd06c568b870a0d7b40042c514704,52.65705128205128
01484b7f4bc88f67b74d26372d6acaf8f605b530aad0b76bf8ac8a1cd0d7ad0b,52.32
014bc41e0cf7e45336c7e6f767459ebd56ebe8e14fe98259e1f2e2449b26346f,70.86315789473684
014c61558e2ade3a898fd5546f3f2150548e01b98ae45e5024749f68f2150db1,57.46515151515152
0166ddb3d37fe9fcfcdc7f95df53626b8e1d719daa254e2656e1706831ea451d,56.22173913043478
0167cd5377b7849c84d4d944c51076995187bed4f7854842065bf37bd2dfe7bd,50.02023809523809
016a83d531a3e11d44a6f5d720c9404d293f6e963e687b31ba58d89fb68c0fbd,41.184666666666665
016f301d9b8b9e45388e82fbe0653bde6d4f42597a23ca1f919359722ab0f7c7,53.14066666666667
01764cb7dc42eb0771c1633ab786226b1c99c3db7e126972140515baf521bb31,70.55
01785bb1aebb184a1a693084f556ff4bc5f43738c31faa9eb506e8f132b2c7b3,80.50686274509803
017f2780406f4b7850de8253049292b95a23704e99e49c8a0421122a361ccca7,39.89
018950955e8b645da6fab95bc842d4b94e8e9291e6dc3eba47356b4c73424080,113.89583333333333
018ed96b3d752c9d5f869e20edbe9991c939a20c7faa2f610821ff26e794645c,38.17190476190476
01902ff7e8c60d7abc2009e6a40791b12b52903c5b3ae65caf06527d858d5848,58.43636363636363
01903ddd84b6d0e1733ede968bd6030c855f27e17b6b772a6d0ac7edea2c8e80,47.34540229885057
0196279b7c4499ebbf6c49a44fcd2b8ef670ef4672c4d237488123c2798be832,33.356097560975606
019c93d31bba35442a1a1f96ad99b582feb03bf42dbcb600b4184d060cef836c,59.625757575757575
019e163bf4d166874d8c5aa24c52b4053fbf34abc550bc083d11cad7bb19ed69,61.67971014492754
01b17fa9cc52f5c672bf5e5a6669f1f7aa8b053286ba6dd68d10c99b3eefbe55,52.23461538461538
01b23a896442e3851c69add46fcfe8544a7838a4e376ef50a77764c2fb730c1e,54.79117647058824
01b30e9c5929a080eb4334bf46a3f5127176bc353a12261089516c045a9c47fc,32.49166666666667
01be7e8b6a7c0a935c336c111131d0c386bb3c8c7aa7dd9d3f0c433c3e45c91c,59.98985507246377
01c0f1b628f5b8c208213501f34229bbb894099a0b43adbdd648625b9fabb9d2,52.977333333333334
01c7bc5a052a670e25ff7882878808e3c8054788f7d286e8117d101388719dc1,38.93333333333334
01c9c7ea761e3c353c88ad7422b20c78faceee40f21427386048e5475bf946c4,53.86333333333333
01d8dd4c2c6bdab712969f52d8b17df75d1693ca3ec91d178d910fe09a5539cf,63.7060606060606
01d9dfc25d0027b09cb1818076b4b222782b28d66f8ad17640d28ff81650cce3,99.30641025641026
01de29c717db7e29271bd4aee275f1863667460229db146668463b64847e62d0,28.34166666666667
01de8a9eeec621f1e87c3a8a71650f856e3a73152150aa6093ffdd146f2e4d9e,42.0514705882353
01e05906a45307a96364d18b0328c3a9169be97ee4489ec05910b62f01e14296,51.60740740740741
01e119b09488e25352d15b41a3c81f79e26411b9be49ba1e5379020dfb3374c9,51.6679012345679
01e35d7e7d8fe3fdaafa4f8d367253d1d6625d5bd0a7460e6b47971be7d23856,39.55142857142857
01e5467493c1925904fd2ed9314c6972f5b0f2ad5fb900e615c43f697a5470d2,41.34166666666666
01ee941d04b5733f27ed015425145d08df6c3a659a63c2e51c94f04784b47cd9,50.992592592592594
01f1fdbf08363f3ad31cf4a39c1d60310e8de267c536bbd225802a30ebfba3ce,54.674
0203a2ef0062753f0c5edb123a4d1404788fc7c55002ba096d32e4de12361fab,64.6126984126984
0207e01ae31fb2cbdc5c2869f3f85cdde9631d3c0f07d9e5c8b08e48e244765a,48.3895061728395
020904f835776a425d3eba823fa20c4349fcd567265b66c034142f22afe29df5,56.858000000000004
020985d6e96eca042beed155fa9064bdc1a52f051e0ba4a0b30843fe2f7be9b3,68.91166666666666
020b4bdfbf65c8b5fc49833536568d995657e58c480b03a5b403ca5dec5a525a,59.06666666666666
020d0a8621b58b6ca9e7679719d6cc4f767dee49e85f32e85635e59fc3f44bae,53.46346153846154
020d30fffc94a6cefc1dbc4299abb7c247d65d72a0c828c2a3f535f70e733488,73.68245614035088
020ee0f453e98e2f38749a934f411bfb2a9270108ef4fd6d9ec167b7315ec38c,59.96527777777778
020f91ae7268abed5d3d203a2a8822ea16e625eafbade64440ddc49bcf0020aa,67.34285714285714
021379e048889101fad29fcc5416a3ea79e0a9ddf5c6712df85af2259c521f20,58.60486111111111
02163648614f1ddaaeaed357b8a333b8ec3b6e30edce1dbc3929c96415b384cc,85.684375
02163a57b4afe0a334011c41baadc7adbf276d005edc1550a80360758fa4b9a5,78.86282051282052
022151bfac4a5ef45f1dbcc07c77365d3a363be5b441a3be27ebef51d4052358,50.8
022917c9a1421344886aaafb9ae3af22646eea9657b5a547fb68ec48efe1ed5c,35.60175438596491
022b34539e1c0be45d653efc32cbdb7b8e4838831f5790ab240679ec1054ad19,91.30444444444444
02314a352fe478455529354f42dfb34f1cc2884faa8cfc05811de868f04f3531,41.30378787878788
023396b84a2e8ec702e9a0b93b9dcc74c73752e14e0e806ffe07931d2cbc950b,67.01754385964912
02392f46cfe7b91abf8421ec9e4ca3797ff0240c7fd42cc6dad9f19e23fcb18c,56.99583333333334
02533df1ddd1cb39fbfe6e24bc88f1b02086b6a37e8ff50aedc45c4efc34b313,54.63055555555556
025412b4b9b5ec77dce5ef8c1b170cc1074dd7dd5f2714e2c897cd5cfcbe1928,50.2325
027c4975a986c44536c6e4b32a758008583b57299fc5c3bc69d931dc1e795cb8,31.209375
028232268fc4623c4221f663ca5468773282e2c0349e4f949b3c1b62a8f5254f,54.78666666666667
0282e150c0a166f08c7bd600f5d85b3e1a161f9973abebf5ca5fe16ccf729e1e,45.71470588235294
0284e57be990786730f277957b0edc50497f9d2340009c5ee3ea6f5e4bea2f5a,53.5326923076923
028778af2089c2622efe962df03eb733ca4b547662c6fd8345871bb95ef25b17,37.824074074074076
02943d8ce3ea17f52242838e7cce0bd163f3c75a53436062517711d0545039c5,36.76216216216216
029c8912540d6e0581f81db89d92f8a068c77cd2b80e570239818b1622d97230,61.68333333333334
029d61f6ec832616e93b1709fa98c719784428a060ed9b2135ce20e3471cc85a,47.1
02a606e85e65bf9a8d1cd15bbc278175b89eca225f8a9aab2c067be0abbc5cfc,54.478846153846156
02a9945610fd14ce6ddab5197ac9349e69cc511685e55be73f4d119cd5a77870,48.99012345679012
02bc0ded2cb80631442911c436f88a7fe91c6705fb5d5c7f9a892506a353cae0,31.81356589147287
02ca86d9fddc26343c015b9129d5d1c7d73889327257cbcbf9ec5d97a793af3f,76.64907407407408
02d2fa65092a401bfa06b80b611ae346092b5ddb5e16364f28346e4df82c1197,86.77499999999999
02da23a3187b6a9f71e39cae18c6858b003860906adbbff2bab569fdd97f6df8,51.62592592592593
02dd4f2a3ca8924c9198dbfa434ef52dcf2d44987fe74614518d4646d7626cfa,50.67424242424242
02e0caf80f108eca1921f2c9972f85a09dee93da1a76b08078788725347e093b,130.19166666666666
02f9a6e6ffd3f83c56a918bc5542cb948b468da19506cb9b9cd2effec843d308,66.36547619047619
02fae7cedce013c166292fdd16a2e3f91815ad0beeb1f748cfcb0e6842a37a7a,82.61470588235295
030017506279a9b66d5cd0202bb3203e7480cb33ad33c81cd74169566391fa2e,45.20752688172043
031183fbc5ae2913ae8a789ea1d5488afc469c718eb44b36169306e3b71f4e46,44.93222222222222
0316db159bacb7c4d3993e1c34a6dc927cd29507665f0283b4d7be484de82702,59.30694444444444
03177c546962f300c8300967177adba15e54ab47975e0b108d98f10faf1560de,49.397619047619045
0325b8df38b119efb7fef1084a1b692a29d9cc2ce9752008df25551644c16525,59.442361111111104
03298766c1ab461f773b3a4ebdf10bf93ba463c2f797180cb02884e360da3fbd,32.04242424242425
03363028cc38390276e5c086610f21e19f10267680112dbe4ccbc40f52ec47ff,40.49242424242424
033d4241a55fe0620eee30ac71faaaa6ef235790d7dc3f78a544063551ae5901,56.55902777777778
0345c914982c585f3e95522fb64c34b475a09acb996ac80264d5ff42b8c9d4bb,36.823214285714286
03471efaf55b96f626a60647b1be0fc0fbdeb67756426a85231848272156fb37,47.39222222222222
034d0b9ec9fccf7df443ad82638e4bb8caddfa49511d4a032b89701946655b78,57.58611111111111
034f635d2ac3269b7f666f5e97028088c1cc65f32cd14aef9b287cd7a60b8246,35.72105263157895
03594c5eb61d0fd6ae07956a7836d79233f73b57f3f00e4bbbcf4126d4f8a3f4,42.0675
035bd1ababd2194bad50e7f9c986529b38d555930a07a3b0b275cc529c1f49e1,57.28466666666666
0361c026d49be54e6d7fe63f8cbc0978a8838e8f887d8448e28114b8f474d7d8,53.427083333333336
0365f31b5f24936b3a8ab145db5e1c0e6bb84eaf2c26e7845fae80e098441c47,41.6530303030303
037a236e35a48377313b26981cc44e2dc26295fcd75f911dc1becdabb5ca1ca7,28.35606060606061
037a89dccf5240e0fd349ab4d6eb2a1b7d4a2458f5545a305850c2d1bbdeb672,60.66929824561404
0380861baf67260c9631be0af773305e96614fea88d92494cebaa4c621c1e741,34.791666666666664
038e1f5271795c4bd6e1200b94537e76f9844c50f58edf27e80081664f814881,84.7897435897436
039040083770e0e36712f179d85314a0394cdd8abe50079cac53b0cc673bf01a,39.85757575757576
03911d86e04b0af342822b587656920c139e13a21d590e31bb9b4c16c3861664,52.49305555555555
0392049d8c8d51bc4df826d18bcc0412728a1c9632e34bbe025902ed7bae00ae,43.35151515151515
03948e58bcb8f15b27657779f1815e1bfb5a1a0bd08d3683071af66fffd854f0,68.91315789473684
0396b54107237f4fc6c4cb016e40a70508c3acfdd0d893da3993337e9328f510,39.78452380952381
03a1be1eb453e4b7c938ae6e342e140cf9f39a5dd54ba235f41c6f9205e70d7d,54.28066666666667
03aa4e54b062418af00d1ca6f662e17309ffa94302070d5cdf92f67dfc418e13,50.84444444444444
03aedf5eee5389ab8235c57dcac33ab607307c05a1ae2e8599c9ba96e5c39c05,47.66014492753624
03c220dfb23eb6941b357a6d6bdfaa9cc20bbafbe8d2cbfdb17c295ace61f57d,52.70576923076923
03cc598621760b13f07d54efe8f902813fca4f97ff048760b6e680bb6b189b83,47.382738095238096
03cdf733a762954c52dff9ed7364291ec18ec4d7f8fa7a801b5f8a9bdf2a3ba0,72.53157894736842
03d3b1863f760cfb566eab2753a2ba2f05662fb5d895ecff32b549780c8d633b,38.533928571428575
03d4c767076735a293685013900009f83c84d6041367d92e88592026497c62f7,32.85190476190476
03d793d405dc84752f10aa8b55310a0c8223799d71a2c4757111024f5ab9875d,43.41612903225807
03dbfba2a3ab5bcada7a36e8439241cfe46724c28413ce82ead8f2accb3e5946,62.44166666666667
03e0b14fb8dd6b5167c49767dc317e9c8119b15cdf240cf61bf6574f44f5b6c6,50.39259259259259
03e1ae89b947403e10627ff3a7b6b64729cc2afef73c407a409e34070450552e,41.14545454545454
03ea8635e4da56761ffdfe5acf3c6751339606765b72e93635d1661a55686d6b,88.24583333333334
03ef52383bb1fd0fa70707fc262fe61085e05422873b27687896dae6d2eda235,68.04126984126984
03f3dae154371ff783a89fccbd92eb682e309ef4ad27495479a8ae516b0e828e,55.105555555555554
03f6ee7ef37828193012aedad5b657e03bd8ee730904a5a2864042a2f9dca193,42.920707070707074
03fdbf5a75ffd48cabdb00b3b191c37018362f46d4b9bb26bb021f1b62ade1a7,48.75804597701149
040362275d9ebb84d8c567270fa66df913fbf095f83719357298a8f1283566e4,45.0923076923077
0410f83c88f16bfbc4ebe20bec74269aa8c2c881f02795fe5bbdfd55827b381b,171.60833333333332
041139bd9344f5706df8ed3c5cfe68b617c71a65ad087f351237799849ed9e99,36.96396396396396
041903029c4d5a29198d171539bff6dee518b86a02b3a7017715da6f9ebbc09f,45.529012345679014
041aec3326212e4dc354df55b125673d03dc6dc50b604ef0eb106ac3cbd0a5eb,52.22820512820513
04341a4845e5f1e54221245b17963ca5570b26b9a37bdd2d178e63dd3ecfe9f5,81.25357142857142
04353f8de2e4358d288683ea7231af65e806dc8f037e79459ec8181c7157dbeb,42.57604166666667
043c5ed0d0ee23a187bfa22629441612dddd7b9bda7205808d465785dcc96b17,37.00231481481481
043c67169faa8265ed58c98269ea470e2d6a2acbbca6fffa85ac4021a52f62bf,71.69907407407408
0443aa34e720a84be52d69c4b0d5e5eaca26c95826b3e7033fd60cfb7339e2f7,50.85705128205128
0445b91b14c18f2367a4d7e911753fbe5899df3532d62b9d1feead0e19308598,34.367333333333335
0448b40ed769af84cc3704f2bd41310ff5c12c832789aaf986d50efffcec2e10,60.17045454545455
044c547906e7e282d0cb6b41693bedd4ee1837d8558f57a19743f8044946eb11,62.9484126984127
04549d28b9f12347e9b70b9158b63fede4749f88d18e334795c3d5c38532e37a,57.53985507246377
04594606c3c9220d2d5d5ed46f50dd7c6c848a95b2e97e1a9762c51d2ab1c2e1,54.63910256410256
045b448d474bbd63ab5f7f85ee4d91da7cb1f4e85d378288bdc24f9ce759da30,85.14479166666666
045d3ca9305a4d0aac54e613d4ccccb29da37b615a25e2eeb6cc04d1ca5e0bf8,39.33985507246377
045f85d0a04b29b1f1b12297f230b9b4af3a6d781d0b9253b23d0ed6338b778a,51.38623188405798
04604c5005c36c11a7942564d6717d8dbdafb89770fda9b25057a024f6229789,53.44551282051282
0465150e4ab0a31dc1df9c54de5acb4daa238328d631c655b3f393e2d9d11913,48.43846153846154
0482f773cae8436cf9cb9f27fe2495bbfb0ea7b03d5514e37cac92be01dea373,55.824666666666666
0487522f7860fa42f710e0fe43e3c8a51ac8a80ba0b027f128d5595f3e5162d3,42.90052083333333
048b2fc6b685407eaa5056c1c85ffc66d250c870be440cf39c18b90c215ec244,44.53154761904762
048bc401a2cd1951f84d20b4722b35480a39e622ccbbef5ec1c5cf9f96c49aff,69.18425925925925
048ea47134e0ebea40560c48313147f06b04afd5af20a51f65fa91be43e338fd,63.15277777777778
04959d1bde8feb5e4de02b3a8743f9af718c9374c0d3f308c62ffe029461b65c,35.54807692307692
04a6725d1ac71308ffeef739bce28f9ea7996f8b416e48553c33e7ffc7ef6624,54.24444444444444
04b046e52f1b9263f51c35748de7354d7afbc9241e26ea2c65a8b43d159b89f2,38.821999999999996
04ba3303f7c29a83a7df29bf87ea8d449b5747a8546b949ae1b08ff90b58d110,57.50277777777777
04c0a72c5f4eac515b02b9bd596cae833fcbd0733c2b29f67edfd94cca835995,61.75583333333333
04c1f60881edbe3b892a4be860ba33a0e18a87aa5f19573bd4b4f3b54cb97296,76.41018518518518
04c3d3587e10410a07bdbe73f8b95403e4a0277916834363a9f873d3b4389d3e,34.57361111111111
04c9faea127e5105d0e5e95109130ab6f75a854c23f56855b288224d70a180ac,48.198484848484846
04cb194b88036c7e2af9eccb49a78803bc9e7f1748d655fc9924d076716961db,49.11785714285714
04d1180423eb34d95c6494ca47d323ddfac6daca1b17da69df2ac3f60e8bf04d,66.49444444444445
04da281ec7caf665b0015c5997aab11341ea02b68ddc2fc50a0a0db89f9e49e2,57.11594202898551
04dbfa3daedc75fc8cabc7e000322e3ab8a6f1fe7df605f1ba5d827ff02cc1f7,49.550000000000004
04de97ddd969ec7b06ea61e29ae71b6b4034872fc423599643e00e6260a81e61,84.93472222222222
04e3dee31dc5e075a76ceaafc8cce2c8a55eb1ae3c9bf1c563a9720f03360fca,37.45833333333333
04e8fd2cc46190412f3d042599bdd2b39c698814a4c09a176ea6b78e092a181a,55.74733333333334
04e9e3e5a7ec4d8ea0ea63abbbf19124d3619b2a13c759e65438b786cfd99979,58.989583333333336
04e9fecfda05ed8df63e44f56899f358e29114814a00a7133ff93c06331f6e0e,55.82152777777778
04ecaf05c15839e8615674dba2d09495753d5664d3e9cf80659a415bc10f8fd0,51.521153846153844
04f9fc2872bfe9cc23dd1ece37a77df667d1a454842e6555ca97f4db9380af9b,45.56583333333334
04fbf2ab391ecbe0b151e9af76c3c64aa3e69765de9539ab48f8d482f44feed6,41.61833333333333
0503fe5ec2ec0460fc1ee23adf77e848774f22af99b869048810047f25df7f69,44.09623655913978
05064e7d56f002f0304181279d2023298a0d12d3fd0909881086e166fab670d4,42.51262626262626
050e5eb5a514384ed9cf1b241ba55a3e90708a02fde4c8d39e56be834e92ee3e,52.67283950617284
0511c66874834a02d8b1278438f94f38a0b2b7bb88aac611615580a9d0a2be25,37.991441441441445
051334e47e28d88bdcf5d1252d4d1dee7d4fc28fc94506caabbd7d3703c01b06,76.56759259259259
051c01f33a972327545ffe7d42e2b8d48cbf6a88b1395ac05fc5cd663fe327f7,35.33709677419355
052889cf778ee85683bb862c91f303dd8c36c683096c2d56c6ebb4b6dac0523c,49.993209876543204
052a24413c937745b02ace4871762d405740875fcc9355640024553351db73a2,55.947916666666664
052a4cde888b2a9c11060e56a834f7532d9f42722f24cae761dc32ca9e7d03ea,64.82916666666667
053322abcdb33d42181eff93959854dcbfa4cf76b34dbd9639e094db1d81d204,44.8078125
05351c772c6624e261d5cce08245fc853ba428eecc9659f3106b3262730ce444,38.03963963963964
053704ce338f220dd9b96f8b59e69424177f8eeb3500efe37d30ebf923cb202d,90.74333333333334
05374fad99398b343da7947edd8135fefafdbd52a8794d565b2f970bf6815d61,43.80576923076923
053bc18121923b4fb1d2dc7fe556b18bf1199f387b58700a65339bffb5e847f3,53.621794871794876
05448651d302abc0b6464b98af00d8690a99f4737aaf78c9abfc3fe3fd074192,40.9109375
0544fe9441a63421f6c2383c18b4adf5154d2ab93ea973470cc2d73ce31247fb,42.90572916666667
0548ba2591f6ca38e200c0cf04bfd2f09cfffb8d245838d51883ea7529907452,50.12866666666667
054e288f8597e55639abe05b65f2dd1743530ddedbee442ef2c231da4581feb8,41.88850574712644
055b4cbb1d2b93d0b69effbe8dfe1d7f74a25c1ef8635716486cd25ebc35a02e,52.21666666666667
056285b888575bfc7ba61e1911dc7d38b3372a226cd7e1f97e2834fd38092913,134.62962962962965
05662983b64f632591bfcd430858edea12d704ee98b3f79bb5f3bf9dc034d918,39.38080808080808
056e748b9550b83cc7e2ef626efaa0ce770e1cee151bafab072c66e96ab74b2f,71.38421052631578
05759ab1c91a8dd5c82cb398e0718393d1fd22e495da11a6d0c6b85de8dd4ec1,66.37857142857143
0583faebe8a9a8fe97d0907f63232f262242624ab57673277896a572d295e3ac,57.584782608695654
05921ef06e3cc54700fd56ec1438d7f0bca809360a66fad6f95868c2b3b3088c,58.03472222222222
05922d2da6cba6a1199173f4be3709756569bc1925f321bd8c64186157051ffe,27.75714285714286
0595295d66612f26c608150f0fb1aeb2464847fe02d3181731db43d50af7d11c,42.7609375
05978da9ec1995c7b6bf6f2a3aa0ec251e42283489e0e8c34a533af68c8a7062,50.30864197530864
059d7a4ef95b0dcb683525f28b483e622c737036b1959ca0a6bc7c046c627307,30.455555555555556
05a05e42d28290f042d1970d15db9f34a5a0da8294993dc61b0234ca5295da23,40.94266666666667
05a0b6df66bee41bb089ebb62ccd6784036bc965defc23e8c33b289b7a3a75bd,48.78333333333333
05a2c35950ed781745d378c4368bc4949862ae79f1389a8349764db88a19e756,47.47241379310345
05b123162384fc0cc99a1dc2392192b346c65edb13fba403cad2462084095eea,41.74791666666667
05b2e50079e035aa4822fefa7f5322f5b816cd4d50b5ffc460cbc93b3a25dd07,50.21785714285714
05b330e0f50bb44f08de207589ee00495636e589939443fe0bb8b5523b170e0d,68.69444444444444
05bdd0fe09bfe27604aabd04fc48be813df627188bb5f4349d112eed303fdf53,61.560869565217395
05bf2cfbf0a83afff7f9bd48d6bfb965535a8197b2cbf4c6b22f8263043e34a7,69.37166666666667
05bf3e52ceb5f448720e165339b370af9939b129efb6869ec4e1823d854e04d5,55.132
05bfa098f0012a31c4b04d8bfa68cc98e52f22de59900405dcca517623368d6d,58.79202898550725
05bfade7f3a2d048321a1c2de5463eca3dccb56f768e820f734159aa22f56232,51.364102564102566
05c439980bd28b9ccd01f22922f3fdbff6de2fc84bf4bf242f48e07f991f86c9,51.888888888888886
05c816d19e38907ff3de13ec9ae38b29d4f2fac8f1e6da4511fb2066dc6e1d7e,36.26428571428571
05ca2999a1c7fb7fb54c47ef870223fe67e4f3515e06b2fdf89d668d6bfba80e,51.150617283950616
05d0f02b59a9de1eaf49374d32aa7680d5e50995208a0a20dab1fcc4270e05ae,43.63655913978495
05d3a45855e108a6b7c8208bf3e3f6bd7473a5fa8d44cc248b9af52d329fbaa6,57.97152777777777
05d742ed9959e5f78983474a2fe285b5abcb8238bcb8d3ff60eabf3f59bbe2c9,75.45
05de3460cd1e5148759081e2e1394cb3a21ae0257c55be7af9956bc8877f6223,60.428985507246374
05e44dbae23c1f8fdecee163798b660ad34655881ca39b9eef810b2bcaa11d63,70.63333333333334
05e53638aee90777ccfa1ba0e1531230af32a16f63e45c1f7b177db99d983304,39.199333333333335
05edc5b8bf44adb83a135cb57b2eaa25faeddb1bdf3e3b8b28ad3bf175a57df0,68.50714285714287
05fcbd2d59bdad5cdc137aceb9b6d85e2ff605fdbec4650d2ddaa2d4268ee8d3,61.24420289855072
060ce9c95afdea92c21efa0db2b082a7a9ef075ae11e6b541c1771921e0720d7,41.483999999999995
06114d319b583b5834d93508f9b29c977e1dba49c1c93fb53940d17e12fc1ccc,29.37878787878788
061a0c8bc619982e70bd2782a159be91d11348b3728498d5c2c6c64d0e59e159,52.02133333333333
06348e434e651d673a52dee67f97c4bcfeffc822c633c5a6146ce2c95f6cffee,55.19513888888889
